user_id,item_id,job_company,job_scope,rating,user_profile,interaction_type
895,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,3,Tech Enthusiast,click
897,37,AVANA (Malaysia),Technology and IT Services,2,Healthcare Worker,view
898,54,Composites Technology Research Malaysia,Manufacturing and Industrial Services,5,Tech Enthusiast,view
898,110,MRANTI,Technology and IT Services,2,Tech Enthusiast,click
898,14,Prasarana Malaysia Berhad,Consumer Services,5,Tech Enthusiast,view
900,128,Penfibre,Manufacturing and Industrial Services,1,Tech Enthusiast,view
901,140,Meta Research,Technology and IT Services,2,Healthcare Worker,view
902,105,Tele-Paper,Manufacturing and Industrial Services,4,Healthcare Worker,view
903,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,3,Healthcare Worker,favorite
903,116,P1,Technology and IT Services,4,Healthcare Worker,view
903,83,Malaysia Digital Economy,Retail and Consumer Services,4,Healthcare Worker,view
906,144,SUPA,Technology and IT Services,1,Tech Enthusiast,view
909,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,5,Business Professional,favorite
911,101,Tentacle Technologies,Technology and IT Services,4,Tech Enthusiast,view
912,130,Tamco,Manufacturing and Industrial Services,2,Healthcare Worker,favorite
912,49,Courts (Malaysia),Retail and Consumer Services,3,Healthcare Worker,view
915,15,Monash University Malaysia,Education and Training,5,Tech Enthusiast,favorite
918,117,Bank Pembangunan,Financial and Banking Services,2,Healthcare Worker,view
918,170,iMoney Group,Financial and Banking Services,1,Healthcare Worker,favorite
918,106,Marigold,Manufacturing and Industrial Services,2,Healthcare Worker,view
919,160,Cardzone,Technology and IT Services,4,Tech Enthusiast,favorite
920,72,Malaysia LNG,Manufacturing and Industrial Services,4,Business Professional,favorite
920,154,English Language,Education and Training,4,Business Professional,favorite
921,6,Lemon Sky Studios (Malaysia),Media and Entertainment,5,Business Professional,view
921,121,Agensi Nuklear,Manufacturing and Industrial Services,5,Business Professional,click
922,100,7eleven,Retail and Consumer Services,5,Healthcare Worker,click
923,133,OCIM,Manufacturing and Industrial Services,2,Business Professional,view
924,103,PR1MA,Construction and Real Estate,2,Business Professional,view
924,63,Forest Research Institute Malaysia,Technology and IT Services,4,Business Professional,view
924,125,HICOM Automotive Manufacturers,Manufacturing and Industrial Services,5,Business Professional,view
925,154,English Language,Education and Training,2,Business Professional,view
925,66,Academy of Sciences Malaysia,Technology and IT Services,5,Business Professional,view
926,128,Penfibre,Manufacturing and Industrial Services,4,Healthcare Worker,favorite
927,57,AMG International (Malaysia),Retail and Consumer Services,5,Business Professional,favorite
928,84,City University Malaysia,Education and Training,5,Healthcare Worker,view
929,62,Revenue Group (Malaysia),Financial and Banking Services,4,Business Professional,view
930,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,4,Business Professional,view
931,101,Tentacle Technologies,Technology and IT Services,2,Tech Enthusiast,click
933,111,ELMLAB,Technology and IT Services,5,Healthcare Worker,view
933,158,Novugen,Healthcare and Wellness,5,Healthcare Worker,favorite
934,39,Syarikat Takaful Malaysia Berhad,Financial and Banking Services,2,Tech Enthusiast,view
936,166,NationGate Solution,Technology and IT Services,5,Healthcare Worker,favorite
939,29,Asian Secrets (Malaysia),Retail and Consumer Services,2,Business Professional,favorite
939,124,STRAND Aerospace,Manufacturing and Industrial Services,2,Business Professional,favorite
939,140,Meta Research,Technology and IT Services,1,Business Professional,view
940,105,Tele-Paper,Manufacturing and Industrial Services,3,Healthcare Worker,view
940,21,Setel (Malaysia),Financial and Banking Services,5,Healthcare Worker,favorite
940,131,VGI Global,Consumer Services,5,Healthcare Worker,view
941,85,Esri Malaysia,Technology and IT Services,2,Business Professional,view
941,99,J&T Express,Consumer Services,4,Business Professional,view
942,63,Forest Research Institute Malaysia,Technology and IT Services,4,Tech Enthusiast,favorite
943,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,1,Tech Enthusiast,view
943,120,George Kent,Consumer Services,2,Tech Enthusiast,view
943,21,Setel (Malaysia),Financial and Banking Services,2,Tech Enthusiast,view
944,45,Westports Malaysia,Transportation,2,Business Professional,view
944,159,Universal Traveller,Retail and Consumer Services,1,Business Professional,favorite
944,147,BRAND'S Suntory,Manufacturing and Industrial Services,1,Business Professional,view
944,0,Trapo (Malaysia),Manufacturing and Industrial Services,5,Business Professional,click
945,77,Swift Energy (Malaysia),Manufacturing and Industrial Services,3,Healthcare Worker,view
946,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,1,Tech Enthusiast,view
947,104,2X,Technology and IT Services,3,Tech Enthusiast,view
948,127,Mechmar,Manufacturing and Industrial Services,3,Healthcare Worker,click
948,89,Malaysia Building Society,Financial and Banking Services,3,Healthcare Worker,favorite
949,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,1,Healthcare Worker,click
949,55,Universiti Teknikal Malaysia Melaka,Education and Training,1,Healthcare Worker,view
952,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,4,Tech Enthusiast,view
953,115,Payments Network,Financial and Banking Services,5,Healthcare Worker,view
954,79,DH SSC Malaysia,Technology and IT Services,5,Tech Enthusiast,view
955,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,1,Business Professional,view
955,41,Common Ground (Malaysia),Construction and Real Estate,3,Business Professional,favorite
956,2,Lotus's Malaysia,Retail and Consumer Services,3,Healthcare Worker,click
957,130,Tamco,Manufacturing and Industrial Services,4,Business Professional,view
958,157,SalesWorks,Consumer Services,1,Business Professional,view
958,16,SilTerra Malaysia Sdn. Bhd.,Manufacturing and Industrial Services,3,Business Professional,view
959,89,Malaysia Building Society,Financial and Banking Services,1,Healthcare Worker,view
959,122,Lembaga Hasil Dalam Negeri,Consumer Services,4,Healthcare Worker,view
963,128,Penfibre,Manufacturing and Industrial Services,3,Business Professional,view
964,48,Free Malaysia Today,Media and Entertainment,2,Tech Enthusiast,favorite
965,96,Rangkaian Hotel Seri Malaysia,Consumer Services,4,Tech Enthusiast,view
965,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,4,Tech Enthusiast,click
967,127,Mechmar,Manufacturing and Industrial Services,1,Business Professional,view
970,84,City University Malaysia,Education and Training,1,Tech Enthusiast,click
972,114,TalentCorp,Consumer Services,3,Tech Enthusiast,click
972,136,BRANDTHINK Asia,Consumer Services,2,Tech Enthusiast,view
972,150,Salutica Allied Solutions,Manufacturing and Industrial Services,4,Tech Enthusiast,click
975,10,IRIS (Malaysia),Financial and Banking Services,3,Business Professional,view
975,143,Galaxy Aerospace,Manufacturing and Industrial Services,3,Business Professional,view
975,151,Parkson,Retail and Consumer Services,2,Business Professional,view
976,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,1,Tech Enthusiast,view
976,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,3,Tech Enthusiast,favorite
977,29,Asian Secrets (Malaysia),Retail and Consumer Services,2,Business Professional,view
977,99,J&T Express,Consumer Services,4,Business Professional,view
979,56,MoneyMatch (Malaysia),Financial and Banking Services,5,Business Professional,view
980,127,Mechmar,Manufacturing and Industrial Services,3,Business Professional,view
982,61,Universiti Sains Islam Malaysia,Education and Training,2,Tech Enthusiast,click
982,134,Naga DDB Tribal,Consumer Services,1,Tech Enthusiast,click
982,99,J&T Express,Consumer Services,1,Tech Enthusiast,click
983,77,Swift Energy (Malaysia),Manufacturing and Industrial Services,3,Tech Enthusiast,view
984,66,Academy of Sciences Malaysia,Technology and IT Services,5,Tech Enthusiast,view
984,0,Trapo (Malaysia),Manufacturing and Industrial Services,5,Tech Enthusiast,favorite
985,92,MTU Services (Malaysia),Construction and Real Estate,3,Business Professional,favorite
985,66,Academy of Sciences Malaysia,Technology and IT Services,4,Business Professional,view
986,143,Galaxy Aerospace,Manufacturing and Industrial Services,3,Business Professional,click
987,110,MRANTI,Technology and IT Services,4,Tech Enthusiast,favorite
988,77,Swift Energy (Malaysia),Manufacturing and Industrial Services,5,Business Professional,view
989,169,UMW Toyota,Manufacturing and Industrial Services,2,Tech Enthusiast,view
990,47,Panasonic Appliances Air-Conditioning Malaysia,Manufacturing and Industrial Services,4,Healthcare Worker,view
990,104,2X,Technology and IT Services,4,Healthcare Worker,click
991,60,MYSense (Malaysia),Technology and IT Services,3,Healthcare Worker,view
992,23,Great Eastern Malaysia,Financial and Banking Services,3,Healthcare Worker,favorite
992,28,Malaysia Debt Ventures,Financial and Banking Services,2,Healthcare Worker,view
995,42,Chemical Company of Malaysia,Manufacturing and Industrial Services,4,Healthcare Worker,view
996,4,Jabatan Kerja Raya Malaysia,Consumer Services,1,Healthcare Worker,view
996,104,2X,Technology and IT Services,1,Healthcare Worker,click
996,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,view
997,150,Salutica Allied Solutions,Manufacturing and Industrial Services,1,Healthcare Worker,favorite
997,68,Jabatan Kastam Diraja Malaysia,Consumer Services,4,Healthcare Worker,click
1000,11,Guardian (Malaysia),Healthcare and Wellness,5,Business Professional,view
1,127,Mechmar,Manufacturing and Industrial Services,2,Business Professional,view
1,147,BRAND'S Suntory,Manufacturing and Industrial Services,1,Business Professional,view
1,30,Department of Statistics Malaysia,Consumer Services,4,Business Professional,favorite
4,113,KRA Group,Consumer Services,1,Business Professional,favorite
5,71,Jabatan Kimia Malaysia,Consumer Services,5,Business Professional,click
6,32,MiCare (Malaysia),Healthcare and Wellness,3,Business Professional,favorite
6,4,Jabatan Kerja Raya Malaysia,Consumer Services,3,Business Professional,favorite
6,95,Human Resources Development Fund Malaysia,Consumer Services,5,Business Professional,view
11,130,Tamco,Manufacturing and Industrial Services,2,Business Professional,view
12,75,Elentec (Malaysia),Manufacturing and Industrial Services,5,Healthcare Worker,view
13,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,favorite
16,41,Common Ground (Malaysia),Construction and Real Estate,5,Tech Enthusiast,favorite
16,11,Guardian (Malaysia),Healthcare and Wellness,5,Tech Enthusiast,view
17,171,CUCKOO International,Retail and Consumer Services,5,Healthcare Worker,click
18,58,Malaysia Transformer Manufacturing,Manufacturing and Industrial Services,1,Tech Enthusiast,view
18,16,SilTerra Malaysia Sdn. Bhd.,Manufacturing and Industrial Services,5,Tech Enthusiast,favorite
19,76,IBM Global Delivery Centre (Malaysia),Technology and IT Services,5,Tech Enthusiast,view
22,82,Aerospace Composites Malaysia,Manufacturing and Industrial Services,5,Healthcare Worker,view
22,74,Malaysia Rail Link,Transportation,1,Healthcare Worker,view
22,60,MYSense (Malaysia),Technology and IT Services,1,Healthcare Worker,favorite
23,147,BRAND'S Suntory,Manufacturing and Industrial Services,3,Tech Enthusiast,view
24,160,Cardzone,Technology and IT Services,4,Healthcare Worker,favorite
25,164,Sepakat Setia Perunding,Consumer Services,4,Tech Enthusiast,favorite
29,43,Hanwha Q Cells Malaysia,Manufacturing and Industrial Services,5,Business Professional,view
31,155,Fairview International School,Education and Training,1,Business Professional,favorite
33,144,SUPA,Technology and IT Services,3,Business Professional,view
35,124,STRAND Aerospace,Manufacturing and Industrial Services,2,Business Professional,view
35,150,Salutica Allied Solutions,Manufacturing and Industrial Services,1,Business Professional,view
35,142,IHH Healthcare,Healthcare and Wellness,3,Business Professional,view
36,79,DH SSC Malaysia,Technology and IT Services,3,Healthcare Worker,click
37,48,Free Malaysia Today,Media and Entertainment,4,Tech Enthusiast,view
39,99,J&T Express,Consumer Services,1,Healthcare Worker,view
39,103,PR1MA,Construction and Real Estate,1,Healthcare Worker,favorite
39,156,Fitness First Asia,Healthcare and Wellness,3,Healthcare Worker,view
40,40,Nippon Paint (Malaysia),Manufacturing and Industrial Services,3,Tech Enthusiast,view
42,88,Institute of Diplomacy and Foreign Relations Malaysia,Consumer Services,1,Healthcare Worker,view
42,57,AMG International (Malaysia),Retail and Consumer Services,3,Healthcare Worker,click
42,75,Elentec (Malaysia),Manufacturing and Industrial Services,4,Healthcare Worker,view
43,97,CAS Malaysia,Technology and IT Services,3,Healthcare Worker,view
43,100,7eleven,Retail and Consumer Services,1,Healthcare Worker,view
43,90,Malaysia University of Science and Technology,Education and Training,1,Healthcare Worker,click
43,18,SOCAR MOBILITY MALAYSIA,Consumer Services,2,Healthcare Worker,view
44,94,China Construction Development (Malaysia),Construction and Real Estate,3,Business Professional,view
45,73,Alliance Steel (Malaysia),Manufacturing and Industrial Services,3,Healthcare Worker,click
45,57,AMG International (Malaysia),Retail and Consumer Services,2,Healthcare Worker,favorite
49,140,Meta Research,Technology and IT Services,3,Healthcare Worker,view
49,79,DH SSC Malaysia,Technology and IT Services,3,Healthcare Worker,favorite
49,7,Boost (Malaysia),Financial and Banking Services,3,Healthcare Worker,view
50,73,Alliance Steel (Malaysia),Manufacturing and Industrial Services,3,Business Professional,view
51,123,Maqo,Manufacturing and Industrial Services,1,Tech Enthusiast,view
53,124,STRAND Aerospace,Manufacturing and Industrial Services,4,Tech Enthusiast,view
54,37,AVANA (Malaysia),Technology and IT Services,3,Healthcare Worker,view
54,124,STRAND Aerospace,Manufacturing and Industrial Services,5,Healthcare Worker,click
55,76,IBM Global Delivery Centre (Malaysia),Technology and IT Services,3,Business Professional,view
